"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44"
"1349",-0.00592491163302169,-0.0401384567182655,0.0474393223459812,0.0982322294300475,0.0289469897125322,-0.0325384563353305,0.0139981048972222,0.198940648879354,0.125262374858727,-0.0796886628575614,-0.0507254273017674,0.0462687056519688,-0.102383980264779,0.00913233051896318,0.000968343582031993,-0.0646161329301056,-0.0114343084106072,0.0535015596810742,-0.177894923320028,0.184217847463606,0.138709548340507,-0.0337270631373148,-0.0337270631373148,-0.0749065399393875,0.0621134357589962,0.0167174476427249,0.218798035983629,0.194779322212519,-0.0255243028410388,0.0208964954811404,0.0478588788529879,-0.0183098040037607,-0.175216669882126,-0.0685175119717671,-0.0323309854557242,0.0145235859909208,0.0197295109130291,-0.0214039458419034,-0.0708059221538474,0.0149723401628563,0.0496880728048475,0.0699883898219492,-0.0257353572049852,-0.0590778404795101
"1350",-0.00578292585409663,-0.0400989659215712,0.0472114930297484,0.0981057722864487,0.0287625955354777,-0.0325907703076369,0.013763922839232,0.198374919106414,0.124786233515796,-0.0797554349939281,-0.0508192240908695,0.046386145844257,-0.102348201715397,0.00913537765912318,0.000986521565608423,-0.0645571075948396,-0.0113920103218917,0.05356486423053,-0.177410651755653,0.183869227569352,0.138282765680737,-0.0335830979492718,-0.0335830979492718,-0.0749366082358838,0.0621250097899341,0.0165030154136925,0.218583899952479,0.19463773900025,-0.025652135080032,0.0210720238497644,0.0476756669851295,-0.0183060559496167,-0.174494392332097,-0.0687520831114315,-0.0323900595653855,0.0145554591052664,0.0197989878552369,-0.021331627719359,-0.0706177553969765,0.0148352747081851,0.049788632881795,0.0701691458955253,-0.0259469030736017,-0.0589008996135749
"1351",-0.00564596746923747,-0.0400580153831085,0.046982561197287,0.0979807297708839,0.0285770662168602,-0.032652129717352,0.0135302070742886,0.197812108368278,0.124316753146198,-0.0798225740760481,-0.0509134987042947,0.0465135222415399,-0.102313498578977,0.00914188262504808,0.00100705926496811,-0.064497821442409,-0.0113510125214933,0.05362708824604,-0.176926713098153,0.183520557726309,0.1378577987914,-0.0334366420154155,-0.0334366420154155,-0.0749880413468941,0.0621626541401797,0.0163146910081941,0.218365682245079,0.19449163604284,-0.0257788957105333,0.0212423135613609,0.047500917942718,-0.0183008520528483,-0.173779322725992,-0.0689887274893938,-0.0324643011438553,0.0145923853578695,0.0198684461456779,-0.0212573054738184,-0.070436823821185,0.0147021572376533,0.0498937204266014,0.0703445543240138,-0.0261564324482278,-0.0587308673010697
"1352",-0.00544984453491189,-0.0400728649239279,0.0468021594394639,0.0978473497491742,0.0284666233796039,-0.0326670744757839,0.0133997125260317,0.197365997279113,0.123934448386946,-0.0798990160899405,-0.0508981041875825,0.0465599018473432,-0.102371813590133,0.00922809510115043,0.00105035241618017,-0.0644987752104488,-0.0112712363157088,0.0536756470195198,-0.176483934138794,0.183254456425342,0.137549853836791,-0.0333234500218115,-0.0333234500218115,-0.0748392548746999,0.0621262931628629,0.0160939624144276,0.218140044706686,0.194443861520078,-0.0259178103968839,0.0213880857119951,0.0473015529484083,-0.0183298903093693,-0.173130385661379,-0.069157067595152,-0.0323795349918717,0.0144555585560134,0.0198672236821875,-0.0211334190703148,-0.0702044546544658,0.0145537269187765,0.0500470663414769,0.0704916174581945,-0.0262430155368337,-0.0585995944784955
"1353",-0.00535370190986058,-0.0400995140956175,0.0466397513071054,0.0977175621440754,0.0283863420189289,-0.0327152470064585,0.013227737354128,0.196942569406554,0.123607348829556,-0.0799186560783783,-0.0509804691702432,0.0466117743200091,-0.102380915928854,0.00924686143924531,0.00107250971094577,-0.0644645061496581,-0.0111470404340105,0.0537012483700529,-0.176152945534189,0.18306875352938,0.137328609990086,-0.0332499133653363,-0.0332499133653363,-0.0746107384425299,0.0620455833276976,0.0158516354548639,0.218045111985738,0.194412890474648,-0.026058621460292,0.0215496083750583,0.0470461058507592,-0.0182721720402063,-0.17256008878221,-0.0693693646575261,-0.0322121174397921,0.0145373407335174,0.0199255580868999,-0.0209919185471111,-0.0700428274575562,0.014360974812699,0.0501157824610083,0.0706651066696938,-0.0263099712061737,-0.0583711449978039
"1354",-0.00528416924508499,-0.0400979299192396,0.0464460842795988,0.0975978711665487,0.0282485054555041,-0.0327734683013011,0.0129835688087829,0.196424499539006,0.123201204913166,-0.0799299401772387,-0.051137712933775,0.0467072448801422,-0.102315962494014,0.00920178314810328,0.00106880444255849,-0.0643792035899668,-0.0110600981166975,0.0537382854683316,-0.175778447421905,0.18281109507307,0.137000429856961,-0.0331510051711964,-0.0331510051711964,-0.0745624181715277,0.0619962105974159,0.0156057817953029,0.217936291177054,0.194288921078741,-0.0261841028045912,0.0217328511795179,0.0468385075679002,-0.0181999524568476,-0.171923374861838,-0.0696197741350834,-0.0322171377930272,0.014711839789004,0.0200274479979627,-0.0208990607955548,-0.0698956161110943,0.0141897755925817,0.0501445961048096,0.0708695148163066,-0.026477972406275,-0.0581132068736171
"1355",-0.00512601615084663,-0.0401046887699525,0.0462539512586516,0.0974789494067207,0.0281061180022879,-0.0327876515308881,0.012790122141563,0.195918251063117,0.122768616193214,-0.079980792261895,-0.0511998817530758,0.0467720307237862,-0.102303135442621,0.00921563966843774,0.00108185856288136,-0.064329904861336,-0.011001837171072,0.053790805592978,-0.175335079369954,0.182510075802223,0.136628622225317,-0.0330321702546118,-0.0330321702546118,-0.0745487048703149,0.0619467320419844,0.0153520592528294,0.217727843340792,0.194167218425528,-0.0263023349082546,0.0218998562328168,0.0466874219161373,-0.0182028039734622,-0.171244904104692,-0.0698190357513705,-0.0322834444917307,0.0146764546889837,0.0200700101411551,-0.0208200709184166,-0.0696762113922311,0.0140516575498315,0.0502375429601439,0.0710541856394761,-0.026641118542612,-0.0579316237599449
"1356",-0.00501217784753553,-0.0400848523021884,0.0460429729346674,0.0973669695790303,0.0279377524576417,-0.0328299792745739,0.0125427750887971,0.195371333479872,0.122310372050402,-0.080018521717769,-0.0513245268304041,0.0468779204568035,-0.102239351244119,0.00918895342393525,0.00108555966574014,-0.0642490162640803,-0.0109619598931941,0.0538490215755254,-0.174899240612207,0.182186056090283,0.136220325149556,-0.0329025387637208,-0.0329025387637208,-0.074625672814231,0.0619323421016207,0.015121451486618,0.217543401908621,0.194002280524819,-0.0264141810098587,0.0220758872475772,0.0465374172183937,-0.0181811514878369,-0.170559105823824,-0.0700572266538523,-0.0324206989811034,0.0147540749792028,0.0201542853978233,-0.0207587147525251,-0.0694992788289994,0.0139210360228451,0.050294429643879,0.0712505268089021,-0.0268573183742387,-0.0577224477641048
"1357",-0.00485105391261278,-0.0400625256657219,0.0458301337543748,0.0972574051086745,0.0277606105171039,-0.0328529912889317,0.0123180883900474,0.194825704195979,0.121833555248149,-0.0800798320987139,-0.0513969364537019,0.0469746740300179,-0.102201249612864,0.00919651033844789,0.00110011799800704,-0.0641868136054122,-0.0109447829351742,0.0539171792065394,-0.174418648243859,0.181828097779809,0.135778850707095,-0.0327571811984923,-0.0327571811984923,-0.0747416259816794,0.0619309895331672,0.0148973532730356,0.217296926932589,0.193832564435733,-0.0265201715465208,0.0222394889740611,0.0464235543452548,-0.0182040038661578,-0.169850339932952,-0.0702692239536425,-0.0326061792239076,0.0147157160778933,0.0202073531483907,-0.0207080201108305,-0.0692870130398211,0.013814855181787,0.0503899827112165,0.0714328408652016,-0.0270790722876337,-0.0575623576296101
"1358",-0.00465484355816183,-0.0400734985265116,0.0456489375668712,0.0971423182364854,0.0276358240948031,-0.032853133597147,0.0121638385292486,0.194367223489918,0.121422616190261,-0.080147733118572,-0.0513959537209845,0.0470218378531675,-0.102228504637018,0.00926248625368055,0.00113297625101612,-0.0641684293668321,-0.01090042019567,0.0539763818755357,-0.173975633517552,0.181531488280305,0.135425028750952,-0.0326344912237771,-0.0326344912237771,-0.0747116916139712,0.0618866497199344,0.0146604485167828,0.217052196255135,0.193734230160242,-0.0266340026129317,0.0223836202052004,0.0462832717329142,-0.0182476430530872,-0.169196090962508,-0.0704371725307151,-0.0326666299262296,0.0145687291648853,0.0202149577662881,-0.0206202912165668,-0.0690472838657762,0.013697997266511,0.0505190122592315,0.0715913537321991,-0.0272136832529797,-0.0574328976673247
"1359",-0.00451194508734627,-0.0401235416811788,0.0455085705304859,0.0970297201319511,0.0275785706111317,-0.0328498777163798,0.0120251384944068,0.193990455247332,0.121095286425628,-0.0801712334826942,-0.0514183365029519,0.047021041814803,-0.102260943925953,0.0093143630094641,0.00116384145246092,-0.064152443075596,-0.0108003648227038,0.0540135997674475,-0.173650388370802,0.181342630914278,0.135204702854962,-0.0325658318741302,-0.0325658318741302,-0.0745024107718919,0.0617369391876067,0.0143631985040726,0.216915874464497,0.193709770804631,-0.0267555148170634,0.0225332504963564,0.046092468519116,-0.0182404854229269,-0.168640771751286,-0.0706016938431151,-0.0325715016849095,0.0145060555924564,0.0202348317439196,-0.0204947867886707,-0.0688337703827993,0.0135347304292958,0.0505967277179788,0.0717605106156695,-0.0272699112140409,-0.0572361207887635
"1360",-0.00442799365592791,-0.0401649010705098,0.0453595799846753,0.0969251701318387,0.0275030854952755,-0.0328623872033422,0.0118295167490314,0.193572770674353,0.120747956729477,-0.0801652882191524,-0.0515256235227895,0.0470434489294355,-0.102228987354545,0.00929643634219797,0.00116936329373988,-0.0640917808251216,-0.0107022209168875,0.0540477052817969,-0.173353464325539,0.181148860270313,0.134962147050068,-0.0325012496967105,-0.0325012496967105,-0.0743611324704506,0.0615811475294011,0.0140522813348753,0.216831696595996,0.193642113718913,-0.0268648215767895,0.022702089352774,0.045907095590617,-0.0181903083139083,-0.168087139569092,-0.070804132664171,-0.0325405076504302,0.0145918316094208,0.0203062928556381,-0.0203929101677243,-0.0686591689120407,0.0133669904842796,0.0506109664760423,0.0719576404323227,-0.0273762519979003,-0.0569808661037813
"1361",-0.00431918676880487,-0.0401835371946663,0.0451862938732323,0.0968310262845217,0.0273783540586392,-0.0328601020348525,0.0116030403396758,0.193088883051192,0.120324361122413,-0.0801771513835581,-0.0516378543436513,0.0470848999987775,-0.10216896826025,0.00926051629948351,0.00116605344125908,-0.0640132701959173,-0.010652971077939,0.0541005378680402,-0.172985299674804,0.180870050941184,0.134609081214678,-0.032404470922612,-0.032404470922612,-0.0743885751260368,0.0614538110086516,0.0137402854986005,0.216680629767358,0.193503748169607,-0.0269529942965554,0.0228768512933488,0.0457946947802115,-0.0181730456027472,-0.167463801129665,-0.07100769077669,-0.0326838303915898,0.0146339666276381,0.020380798440242,-0.0203418567594853,-0.0684622370069762,0.0132378284304029,0.0506279985747449,0.0721638162961421,-0.0275609512055962,-0.0567499400007406
"1362",-0.00415211367370295,-0.0402148131434264,0.0450215220256641,0.096738726248068,0.0272666623628777,-0.0328274914213649,0.011421892690642,0.192637720613269,0.119898290933494,-0.0802096628871574,-0.0516764852226961,0.0470940199894566,-0.102153317682555,0.00927512618315119,0.00117941035289529,-0.0639649163403664,-0.0106177068055676,0.0541622612210122,-0.172592116569269,0.180581114770529,0.134253477763486,-0.0323028450261017,-0.0323028450261017,-0.074403441874769,0.0613052790652386,0.0134123107472185,0.216475180916443,0.193385799363431,-0.0270363660204008,0.0230378764396504,0.0457149761616309,-0.0182063332069471,-0.166833625918747,-0.0711684658766469,-0.032836146808706,0.0145241176655018,0.0204105834996994,-0.0202909359320493,-0.0682171281310418,0.01312639621503,0.0506880135989006,0.0723530316690338,-0.0277240071496354,-0.0565723240801618
"1363",-0.00403012930751003,-0.040225632136011,0.0448441742690281,0.0966527728746938,0.0271362135737878,-0.0328217628449545,0.0111966654100353,0.192159146746323,0.119461342860016,-0.0802293803509863,-0.0517701184123979,0.0471400778514025,-0.102094401976536,0.00925102591189591,0.00118285414338825,-0.0638915085436057,-0.0105941970139566,0.0542258766503482,-0.172215923149184,0.180280616983871,0.133876762518108,-0.0321951068064919,-0.0321951068064919,-0.0744871133683835,0.0611899722372768,0.0131113633462498,0.216299118981309,0.193233529594477,-0.0271141341010974,0.0232042821552458,0.0456310157280589,-0.0182151371206265,-0.16620973410916,-0.0713634419406897,-0.0330377279708721,0.0145252530611179,0.020476971913182,-0.0202535357560776,-0.0680175029050699,0.0130212088152441,0.0507120987837807,0.0725492109514122,-0.0279273512466178,-0.056370761496965
"1364",-0.00384871728278641,-0.0402533285036407,0.0446829256005541,0.0965647952901848,0.0270282907952509,-0.032787305470998,0.0110303101483908,0.191731060082037,0.119045939420247,-0.0802711797549766,-0.0517835743357792,0.0471508099654,-0.10209243941135,0.00928507850736621,0.00120214642131124,-0.0638561073063625,-0.0105727293169497,0.0542926004213723,-0.17182565326637,0.17998944183744,0.13352217035571,-0.0320875371510285,-0.0320875371510285,-0.0745217101071126,0.0610623284270885,0.0128084459607247,0.216076914284718,0.193115916966405,-0.0271911615766109,0.0233512968369304,0.0455599830636768,-0.0182679633049768,-0.165595638091785,-0.0715125546144401,-0.0332086755822868,0.0143747700138802,0.0204938388639394,-0.0202065677519892,-0.0677738159093764,0.0129275873881175,0.0507850433574938,0.0727219631886054,-0.0280877713809048,-0.0562265419997934
"1365",-0.00373373770816749,-0.0402528716029371,0.0445077378867287,0.0964810142490307,0.0268977826625825,-0.0327938306810578,0.010809355976345,0.191274060031777,0.118629923072272,-0.0802934695925518,-0.0518750978874058,0.0472114481824961,-0.102033820787306,0.00926663128767847,0.00120819127164918,-0.0637856229741777,-0.0105592709748087,0.0543583462870264,-0.171464462443038,0.179696192441038,0.133155282203083,-0.0319764536893565,-0.0319764536893565,-0.0746288605345584,0.0609891348495666,0.0125556172955296,0.215904308803345,0.192962723814084,-0.0272624146916447,0.0235033309177463,0.0454735579147243,-0.0182789327923507,-0.165000966671032,-0.0717065232949927,-0.0334151452189854,0.0143893721825787,0.0205610161861279,-0.0201710806826596,-0.0675976583188053,0.0128350108404306,0.050811950515923,0.0728990944018838,-0.0282889822992121,-0.0560464550100889
"1366",-0.00357782357914545,-0.0402444052216853,0.044323879128272,0.0964002208057777,0.0267474322233819,-0.0327877404858723,0.0106014715552696,0.190798972265804,0.118184910663697,-0.0803381567547356,-0.0519312056782542,0.0472766367085639,-0.101986944618818,0.00926931013547389,0.00121831605019933,-0.063724427867003,-0.010573857795899,0.0544330810635631,-0.171050868349076,0.179358613832404,0.132737167271673,-0.0318447936193666,-0.0318447936193666,-0.0747976686086509,0.0609458315089139,0.012318596275524,0.215668581266991,0.192783146184759,-0.02732907787443,0.0236480135000122,0.0454202898118544,-0.0183271811669116,-0.164371912694386,-0.0718822507211882,-0.0336828603415131,0.0143161972856897,0.0206040131503241,-0.0201510904291943,-0.0673940261991049,0.012768131857035,0.0508714885306249,0.0730649009504253,-0.0285124075640079,-0.0559122000766435
"1367",-0.00340063113155939,-0.0402481463283912,0.0441580841611479,0.0963176997015489,0.0266238087131706,-0.0327715211595039,0.0104338705714438,0.190378129863834,0.117779120528399,-0.0803892905878357,-0.0519416691483552,0.0473166636009484,-0.101978660070838,0.00930977364469462,0.00124225568785222,-0.0636905334973641,-0.0105785001995336,0.0545044409841844,-0.170656258954027,0.179053137699517,0.132367859088946,-0.0317237879771887,-0.0317237879771887,-0.074895970141258,0.0608872193401198,0.0120828469844568,0.215431033388565,0.192646628056306,-0.0273987749587072,0.0237765448359055,0.0453572327666919,-0.018390403761372,-0.163778845561836,-0.072030491647901,-0.0338869964388588,0.0141703489265664,0.0206198347444134,-0.0201141431297,-0.0671763911316662,0.0126996283975704,0.0509562409178922,0.0732135072393707,-0.0286883611218724,-0.0558044961935659
"1368",-0.00317672983052717,-0.0403463011619154,0.0440769016363284,0.0962185933910054,0.0266372760267846,-0.0327104420930673,0.0104180803134615,0.190161116762877,0.117547118235662,-0.0804295565110649,-0.0518220956547817,0.0472335857734111,-0.102101594581917,0.00945158499086821,0.00129236419599883,-0.0637386907651017,-0.0104833150235221,0.0545423582025483,-0.170385930952135,0.178931636532698,0.13224585303298,-0.0316799987484282,-0.0316799987484282,-0.0745833489628117,0.0606805816240007,0.0117763708074225,0.21525873201393,0.192689358098873,-0.0274971307017233,0.0238730645760687,0.0452061326934921,-0.0184534272428199,-0.163328801113027,-0.0720930707533197,-0.0337323217448919,0.0138596428143152,0.0205477092501465,-0.0199770390627467,-0.066909426788304,0.0125697586718406,0.0510861479568185,0.073328479043317,-0.0286493492406352,-0.0557102728818383
